source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3115120439557224448,107.93819152512364,2.1767509941130267,0.11059908665907908,-0.1867329067058585,-0.22757448483188367,0.986017,17.958086,1.021265,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4975.576,4.8485,-2.0316,1451.164,0.0067,0.0054,0.003
3115120439557224960,107.94060411884143,2.1740981409952855,1.7009464167093384,0.25509939131580617,-7.202498284477068,1.028574,16.270035,1.6095781,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4436.3916,4.5967,0.2824,651.9925,0.5071,0.3763,0.1987
3115120469617969024,107.91557921635948,2.1870964092294956,0.6525168727579813,-0.4079454931308726,-0.05610548420111387,0.95722616,20.047678,1.0850792,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120473913634944,107.91962105644424,2.185293655589348,0.4987673201656078,2.8736316360096765,0.06053961146797008,0.990149,20.447191,1.4747334,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120473913647360,107.911206351568,2.1801976388059523,2.084770560757791,-3.6394039144584958,4.144440414158777,0.9795968,20.627415,1.867424,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120473915244416,107.91039470178428,2.180546119732423,,,,,20.729801,1.3322487,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120473915244928,107.92151972605527,2.188943370312332,,,,,20.821766,1.9279861,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757905660798464,106.31221025351321,1.907360630098954,0.36828026404290054,-1.1242515397134465,0.8846319492260833,1.0514516,19.669373,1.4611988,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757909952019328,106.31857403205238,1.9013378604659896,-0.12845579410198202,-0.0852149005838421,-0.19862899134328563,1.0110569,19.081932,0.8732586,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757909955755008,106.31227944128189,1.904553676977859,,,,,20.524784,2.0386715,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757909956852608,106.31649498795632,1.8979669462702007,0.21415004090682604,0.5332979975014859,0.25002128602275214,0.9895533,17.303446,1.0080776,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5092.501,4.7887,-1.7023,1239.178,0.0915,0.0743,0.0405
3114757909956853760,106.3126083764085,1.8982635383827609,0.9412862428398143,2.0057189047425408,0.2117208616800687,1.0756499,14.914805,0.96896267,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5207.371,4.2,-0.6469,1177.5132,0.0573,0.0468,0.0252
3114757940020539008,106.32309387303728,1.9096343939629443,1.3089408226232457,7.203990820881951,-5.7936978818763025,1.0391697,20.117916,1.922409,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757940020539392,106.32079784976759,1.909471486420909,0.5429283718957643,0.8448908282413068,-1.5053130221157471,1.0312191,18.179226,1.2697754,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4427.008,4.9153,-1.6294,1011.1489,0.0055,0.0042,0.0023
3114757940020539904,106.31839290805898,1.910142743255083,0.22448049589258692,-1.4739223730185447,-0.12634937033547894,1.0264412,18.82248,1.1267757,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4703.4414,4.9601,-2.2588,1548.0331,0.0031,0.0024,0.0013
3114757944311736064,106.32746876035293,1.9156617846432107,-0.5680976362980669,0.25756696201709867,-0.5957333916482135,0.97377604,18.627193,1.0275097,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4822.843,4.9008,-3.8564,1660.3862,0.0074,0.0059,0.0032
3114757944311739008,106.32865907084677,1.913073620489931,-0.11845657501135386,-1.286843991380899,0.1710653380350051,0.95242065,20.639523,1.1401749,,"VARIABLE",0,false,false,false,true,false,false,false,,,,,,,
3114757944315638528,106.32583058991658,1.9161142674747997,,,,,20.702963,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757944316583168,106.33187109901772,1.9139174021615646,0.4231822101929029,-1.9130225026916343,-1.4098870657895564,1.0031856,15.087149,0.85761166,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6522.979,4.2887,-0.8927,1415.8746,0.6431,0.5505,0.3002
3114757944316583680,106.3264776926747,1.9168126689268936,0.4812402991710388,-0.19854547562757088,-0.7867618494506581,1.0965519,17.122885,0.85499763,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5419.3926,4.7384,-2.0463,1478.6174,0.0067,0.0056,0.0031
3114757944316583808,106.32885553849916,1.914776529082277,,,,,15.012551,0.763711,,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
3114757944316583936,106.32834127134815,1.9147956128118993,-0.49344570328270787,0.15339072483443364,0.407090171972661,0.97437847,19.850143,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490803177441792,105.38357235930698,2.0644845946234933,-0.12633831119767466,-1.3126523116627575,-0.13834283995756855,1.1512004,18.218687,1.238657,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4718.6177,4.9156,-2.2481,1207.4022,0.0933,0.0732,0.0395
3115490803177444608,105.38114047217846,2.0572171987811285,0.3048791188316079,-1.2913419854376593,-3.7408782585466724,1.0222987,16.644003,1.1440954,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5393.2925,4.6926,-1.2971,1012.7043,0.5694,0.4625,0.2526
3115490803177444736,105.37412009737805,2.0621976936632596,0.4831100451734276,-4.015530715519395,2.374748094784582,0.9229123,15.493147,1.3724384,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5380.7915,3.7713,-0.2893,1794.8142,1.1279,0.8945,0.4834
3115490803177445248,105.38116142595345,2.0529400132967517,0.4041496968793534,3.4200192363254334,-0.2907399762196419,0.95442253,16.445862,1.1148767,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5505.1167,4.6916,-1.51,956.5121,0.6008,0.491,0.269
3115490833237820160,105.39507643690887,2.065022587645177,-0.5049999291596287,-1.9036425636162697,0.9837648006873797,0.96065515,19.88754,1.769001,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490833237820288,105.39269120152586,2.0646063344942127,-0.023778219754468678,0.8886621359941413,-2.2002394540767694,2.1099408,18.001024,1.5015278,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4128.078,4.9155,-1.5344,625.5359,0.0617,0.0459,0.0247
3115490833237820416,105.3916121302462,2.063484978109187,-0.06726393825441615,0.05387791121060097,-0.7255139768842922,0.9988621,18.988325,1.246563,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4374.2056,5.0806,-3.0648,984.6726,0.004,0.0031,0.0017
3115490833237825152,105.39645272880196,2.0678986037433322,0.3027774367557136,0.6337892769873911,-0.8833042876574229,0.8936678,18.263485,1.1887093,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4670.4165,4.9612,-2.8373,1155.0444,0.0114,0.0089,0.0049
3115490833237825664,105.39030409612486,2.0680043952533316,-0.09248573549703744,-2.4023132866505796,0.5921164727591656,2.0253987,17.680424,1.2623596,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4769.591,4.8871,-1.9158,915.2294,0.3289,0.2583,0.1405
3115490833237828480,105.38299635596877,2.070506215062473,1.420102365014518,5.35144437385015,-12.296409323533801,0.91744506,19.49971,2.5060272,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490833237832320,105.39518851265417,2.071978866512546,-0.06890259955901967,0.014538540190172667,-1.439482013196949,1.0488762,17.979761,1.2653294,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4616.5303,4.9504,-2.6397,950.3208,0.139,0.1087,0.0592
3115490833241389440,105.39729040153462,2.0668693704511716,-0.18437286459712107,-0.5776713848552674,-0.24383759479824216,1.197168,19.675245,1.3124943,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490837530937088,105.39040330505689,2.0754270317858325,0.10904383300775577,-1.266590825536961,-1.25430182550303,1.0331147,18.17339,1.2068214,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3115490837530939136,105.38997935507355,2.0747320653105796,-0.08295472102434114,-0.8508201468036102,-1.5387952861597656,1.6468687,16.772467,1.1935158,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5474.7373,4.6433,-4.0822,1019.8047,0.809,0.6554,0.3639
3114430461650778496,108.101826622554,1.201111192146557,2.2042407368840857,-15.244987508677807,13.410079779090697,1.076299,12.6928425,0.7857399,29.89196,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6108.9478,4.3624,-0.3512,434.5107,0.2229,0.1899,0.1027
3114430491712614784,108.11784816819481,1.2119191014204862,0.1604063415274952,-0.7559028348476049,-1.1052338112748328,1.0154759,18.373362,1.0938892,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4865.8486,4.8942,-2.2689,1584.1514,0.0051,0.0041,0.0022
3114430491712634368,108.11440106914793,1.2151365413366286,0.1862345168404185,-0.4638999207520299,-1.1712767156566604,0.9935874,17.085596,0.76711273,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5831.131,4.6891,-1.1511,1983.1754,0.0105,0.0089,0.0048
3114430491713926144,108.11395913637486,1.211695379011953,0.30355012408045207,-1.138592412863389,0.009901045426961868,1.0363437,18.010654,1.2888508,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4502.9385,4.8511,-1.3184,1143.1333,0.0079,0.0061,0.0033
3114430496007452416,108.11837311757493,1.2170246849549513,,,,,20.896624,0.74318886,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430496007454592,108.1198904974335,1.2114867923030193,-0.5726230021654396,-0.5884257416566705,0.9557358195082911,1.0115966,20.1845,1.633728,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430496008140032,108.11449233127819,1.216174400854191,0.16080720159714526,1.5893828924179794,-2.9511543105412366,1.0520728,20.406652,1.5703182,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430496010194048,108.12318234632407,1.2114807374010228,0.7075112702320194,-3.443136882480289,0.6298359729499985,0.9990038,17.728,1.1787643,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4653.99,4.8675,-1.557,1072.2689,0.0052,0.004,0.0022
3114430496010195328,108.11783677985824,1.214426365014331,-0.03089264691048306,-0.0809145120875454,-0.8243657897810797,0.97622544,18.297262,0.9781647,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5210.4795,4.8124,-2.0897,2103.3591,0.0059,0.0048,0.0026
3114430496010197504,108.11779224637675,1.2099342374988138,0.49272424780713153,-0.46643277952095147,-0.9033383351070485,1.0338835,19.620808,1.2219868,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430496010198784,108.1127315458728,1.2112453837786714,0.27015439673528036,-0.5162926340359334,0.1232114859790767,0.98057836,16.540035,0.83882904,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5568.4976,4.5735,-1.3228,1522.7986,0.0423,0.0354,0.0193
3114430496010200192,108.1164822679224,1.204175912747345,-0.09242739908810693,1.5036444694701752,0.8021492363535417,0.9591887,18.67324,1.2180748,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4558.0454,4.9143,-1.769,1415.8374,0.0091,0.0071,0.0038
3114430526070905472,108.09171612564268,1.208731691787986,2.5717486245174626,-9.141836964731084,-4.8702449778414225,1.8105801,12.294343,0.77546597,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5935.236,4.2204,-0.4343,398.3616,0.1078,0.0915,0.0495
3114430526072350080,108.09829633411938,1.2111378024696935,0.16334500384225645,0.2274471726112349,-1.031520970854728,0.9954764,17.12867,0.8680515,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5454.4844,4.7255,-1.4275,1574.6113,0.0077,0.0064,0.0035
3115848144455871872,105.60187559399748,3.063692020202552,0.20324169869084616,0.12585546843229317,-0.8658812947103132,1.044252,14.823444,1.3381691,74.571236,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5403.0034,3.0603,-0.1894,4643.927,1.0192,0.8101,0.435
3115848174516730368,105.60968209155598,3.0751904374548777,0.17682392490137577,-1.1987029276299925,-0.03094670836056525,1.0675528,16.863194,0.8962517,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5366.01,4.7649,-1.7848,1260.4479,0.0095,0.0078,0.0043
3115848174516732160,105.6089209648368,3.078196549236057,0.48993475230761024,-1.8246860720014104,0.41513334134019136,1.1828455,17.581995,0.95794296,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5153.4565,4.7899,-2.1772,1479.9338,0.0059,0.0048,0.0026
3115848174516752768,105.61148699726657,3.078799930799166,0.1666270487871564,-0.6498419788880974,0.27571573323133025,0.9785652,18.866308,1.0770874,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4728.212,4.9465,-2.2192,1670.2928,0.0084,0.0066,0.0036
3115848174516757504,105.62004190716284,3.080654529329696,0.3709493740788627,-1.4867786651587123,-1.4126433577089728,1.0907221,17.62019,1.0547981,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4959.1787,4.7962,-1.4433,1390.6246,0.0098,0.0079,0.0042
3115848174516765568,105.612933423931,3.0857576775016318,0.5637433391616752,-0.09863051313693719,-2.090816813430189,0.9887826,18.510895,1.1492577,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4721.271,4.9232,-3.6859,1419.7025,0.0159,0.0125,0.0069
3115848178810567936,105.6089876915445,3.079036048589592,,,,,20.634378,0.33442688,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115848208878211584,105.58841026840481,3.0743274415667265,0.4686943248337756,0.4425488284975123,2.250476484077844,1.0586715,15.977443,0.9437332,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5682.7783,4.5923,-1.0166,1059.6244,0.3468,0.2886,0.1573
3115848208878789888,105.59288098666273,3.0767242124728145,1.8654347922396468,4.795661272814028,2.553066583322199,0.93232906,20.12767,2.5861225,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115848208878793216,105.59065812558705,3.0858004382808537,0.4036592030114632,-0.26209842203971195,-0.01833258271769278,1.0149821,18.48036,1.1461697,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4707.895,4.9444,-2.9973,1316.8127,0.0234,0.0183,0.01
3115848208878793344,105.59016547323391,3.084297050187002,-0.2435224118450138,0.3349217523633608,-2.431217591977405,0.97322434,19.384365,1.5690937,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115848208879035392,105.58522453971554,3.081333909842462,0.3526339590953237,0.8300904405798002,-0.8274674234758199,1.0167559,15.972155,1.1173134,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3115848208881663360,105.58758349720365,3.0774316853358274,2.4356386888207693,-1.2530583099323322,-0.9818005517425323,1.1721109,19.947968,1.4009476,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115848213170324352,105.59739333813098,3.078010134851707,3.938284003674957,9.113166305401867,-15.23151214061829,1.1310645,20.358187,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490837534969856,105.39132668148093,2.064182322537448,,,,,20.895718,1.2962418,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490837537177088,105.3898667890865,2.074407404254472,0.4738242599475335,-1.1196307363683993,0.6199421300718931,1.0355124,18.348644,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490867597565568,105.37578075444233,2.0691508703150987,-0.028354853832140953,0.47189982247279,-0.1516598493280242,0.9706881,17.755201,1.208807,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4824.233,4.9031,-2.4674,1049.4183,0.1383,0.1091,0.0595
3115490867597569408,105.37204851139765,2.0719521913263397,,,,,20.535412,1.3007793,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490867597964928,105.37733443377974,2.0717189612977327,0.06633954373080615,-0.14134713771802102,-0.732569331024648,1.012571,20.35088,1.3139191,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490871890685568,105.37035132071503,2.0780546727321667,1.3525069799133593,1.3363474488221714,-3.5287940701518123,1.0377599,20.17841,2.1297798,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490871890693376,105.36474168530385,2.074322706525377,,,,,20.578568,2.0189342,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490871890698496,105.3654016931462,2.0674705625687646,,,,,20.821861,1.8837929,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490871896918016,105.36903175429988,2.0785532024460007,0.5809090568887559,0.9872708284617181,-5.140209143338757,0.9827369,13.623959,1.5221329,47.53106,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4899.9404,3.2135,-0.0418,1323.704,1.0614,0.8153,0.4331
3115490901957323648,105.38082965976335,2.0792425025496777,0.5955979715380776,1.3879181763829362,-1.8826705412393665,1.0353858,17.652296,1.1614838,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4832.7793,4.8799,-2.4324,1016.5862,0.1475,0.1163,0.0635
3115490901957326208,105.38839078795732,2.08042046632111,,,,,18.618652,1.3441753,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490901957328256,105.37536127449773,2.0820937331615803,0.8383001225733405,3.126171751759487,-2.8459691797629576,0.970602,19.309618,1.6904984,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490901957331584,105.38650572930365,2.083677742423192,0.42742962089733816,0.7071910211087364,-2.2765873387415194,0.9400797,18.425335,1.3837395,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4293.4253,5.0595,-2.0437,720.5255,0.0074,0.0056,0.003
3115490906250417024,105.38004112284712,2.0809886164403997,0.8704884783867219,2.1548873290498842,-1.5850054781202847,1.0070056,19.917091,1.6177597,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490906250419840,105.37914606000243,2.077262944310906,0.8708486930752795,-1.0855884309027464,-0.6545909733200226,1.0241448,19.900835,1.4383526,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115490906250421376,105.37883111773448,2.073880692089271,-0.2998593390849397,1.5927561156460182,-4.329178980517453,1.207033,20.2497,2.4268055,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120473916973184,107.92100156677229,2.1753106898222563,0.23372956971841394,-0.6983525743398827,-1.3356543867775228,1.0276439,16.76776,0.89921,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5560.592,4.6819,-1.6316,1330.1808,0.1931,0.1606,0.088
3115120503977723904,107.92750516219255,2.1967432716025406,0.1939053902560774,-0.6812704469837491,0.17684970224896168,0.9698686,19.387775,1.2558975,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120508273360768,107.93118034390119,2.1865937434294356,,,,,20.933897,0.6938362,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120508276687872,107.93142169163669,2.1998152032386655,-0.01812375114581384,-1.9504585999522437,3.287986342731414,1.0477343,19.75685,1.0345478,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120508276692608,107.92890259685299,2.194413430069528,0.6548541777416642,2.760330478748328,1.8157093449136341,1.0723462,18.139124,1.5917492,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4042.0059,4.9932,-1.4682,622.2144,0.0041,0.003,0.0016
3115120508276693120,107.92655187498525,2.195627213695973,0.15053020163973396,-0.7376542532838674,-0.3866239418429402,1.0122465,18.905132,0.98649216,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4795.6597,4.9253,-2.2194,1812.6218,0.002,0.0016,9.0E-4
3115120508276694784,107.93301644712498,2.188422279912812,0.3436912004011583,-2.7652127153267188,-1.1907560222984408,1.0120791,18.500044,1.1492481,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4736.161,4.9376,-2.1987,1402.519,0.011,0.0086,0.0047
3115120508276698624,107.92925734930384,2.18659559688034,0.27155874672610164,-2.641946259207641,1.8428468821564117,0.9485166,18.389977,1.0298309,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4970.856,4.8582,-2.2344,1758.2667,0.0112,0.009,0.0049
3115120508277027584,107.93114450978447,2.1916905560555016,0.24776387381948842,-0.42925650880101773,-0.6310777528261539,1.0376195,18.07769,1.1259079,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4780.551,4.9015,-2.0427,1269.1676,0.0136,0.0108,0.0058
3115120538337441664,107.95189497301548,2.182845918546151,,,,,19.995382,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120538337467008,107.95016152532445,2.19897805275153,0.2531219112400937,-1.142861759287736,-0.21996196166029983,0.9048312,17.796375,0.9438381,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5382.1094,4.7746,-2.7435,1896.7471,0.0109,0.009,0.0049
3115120538343366400,107.95072863568929,2.199169647218111,0.9316051339945873,-8.175539657158906,2.5590300580708574,1.1025761,18.83431,2.1823406,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120542633064960,107.95815723385813,2.192147226781925,0.9002355574618797,-0.6708206587888101,1.1567021979302523,1.309569,18.994059,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3115120542633070720,107.95397419159134,2.192335908347342,0.5929369178798857,0.41674703576593536,-1.6745071544215682,0.9629189,18.708393,1.4540482,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4069.0923,5.0575,-1.6555,688.5613,0.0028,0.0021,0.0011
3115120542633083136,107.95084097437353,2.1845847122184305,-3.2078811786651054,-3.171683031863478,-0.9981092979311287,1.093048,20.634914,1.1832962,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757944316587264,106.32844528174864,1.9056619572634141,0.5812290828940946,-1.6865437786711635,-0.12033142897560219,1.0803349,19.022709,1.2107239,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757944316588160,106.32722150833207,1.9044161964749404,0.50012711543177,-1.3796465694196447,1.0015258550499895,1.106891,16.99084,1.0700874,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4959.952,4.7932,-1.5286,993.9669,0.0792,0.0638,0.0347
3114757944317671168,106.32509688864567,1.9205731729673292,0.11192120895390248,0.03760711163177847,-0.5937790870544076,1.0469934,17.398323,1.203598,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4766.3447,4.8952,-2.0745,842.312,0.2447,0.1919,0.1043
3114757944317696768,106.32401816361735,1.9155289413957364,0.5336918913088199,-0.27635846323355606,-0.21690617127066775,1.2161225,16.841866,1.1864147,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4789.874,4.8134,-1.3355,772.1917,0.2079,0.1639,0.0883
3114757974380277632,106.34539964557396,1.909582363844557,-0.05238394362073094,1.2367698725869536,-0.6606555784310807,1.0299128,18.838427,1.2307835,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4620.3135,4.9581,-2.5648,1493.6963,0.0174,0.0136,0.0074
3114757974380279168,106.34884394352085,1.9118544980189691,-1.036661566284119,-1.2761945061712316,0.790935874237792,1.218869,19.845125,0.9247799,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757974380279552,106.33815924388061,1.9116201727921518,0.4611061074138244,-0.5463288760755387,-0.1675729975611605,1.2843819,17.996674,1.102623,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4783.709,4.9108,-2.1978,1182.6908,0.017,0.0134,0.0073
3114757974380279808,106.34124529046004,1.9127495872521334,0.20519707826566033,-2.283627315523049,0.28705222215729664,1.0172366,19.215645,1.3554249,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757974380327296,106.33965801618784,1.9111165613586774,0.19576189886593096,1.073825997247257,1.4594220321022127,1.4516107,19.716011,1.2178116,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757974380327552,106.35498608195553,1.9136684342356252,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757978671461248,106.34781422896421,1.9156899231684417,0.22297125730183,-0.9883981800996828,-0.3939832415958696,1.0213103,15.724904,0.6758795,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,7990.5283,4.427,-0.6192,2457.2012,0.8824,0.7879,0.4229
3114757978671462144,106.34662261922746,1.9157061913821014,1.1259461549586876,0.21432229285736953,0.9835143655431482,1.0097531,20.285069,1.3463268,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114757978676316928,106.34994977144878,1.9180085006811278,1.62322848899442,-0.8546984230721929,-3.631647458531529,1.559452,18.407917,2.4464722,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3278.9995,4.6479,-1.0517,269.7368,0.4137,0.2742,0.1584
3114757978676319104,106.34680387080995,1.9139569502887812,0.7562668624414035,-1.7624139987305045,-1.746706360584765,3.883179,12.99963,0.6316347,,"VARIABLE",0,false,false,false,true,false,true,true,7613.635,3.8117,-0.2171,1653.0819,0.735,0.656,0.352
3115122329341120896,107.94953916104062,2.2365922665219142,,,,,20.816849,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430526072365824,108.10190806125794,1.2143162443753683,0.6247277162517492,2.8787553052800416,-1.8098072232039675,0.99484456,18.302141,1.9815865,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3566.9822,4.4282,-1.692,468.2303,0.1087,0.0761,0.0411
3114430530367214336,108.08868200404919,1.2116959950526707,,,,,18.447405,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430530369939840,108.09416486644096,1.220306154846972,0.15698214771625235,-0.6106269977448509,0.2288338027421097,1.1165819,15.268374,1.3340206,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3114430530369943680,108.09623178406845,1.208061171569692,0.3775928196008961,3.933085473257538,-1.166253247263613,1.0360268,16.733532,0.91308784,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5324.818,4.7073,-1.3335,1238.4224,0.0105,0.0086,0.0047
3114430530369944448,108.09486809548902,1.2081420699890568,0.41489441356361273,4.174319023266872,0.8546689521915984,1.0379554,17.268684,1.0740128,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4930.537,4.7875,-1.3109,1176.1681,0.0091,0.0073,0.0039
3114430530369945344,108.09559951108116,1.205750418101584,1.7291193337607986,1.9889851630049065,-0.501953523468642,2.1551871,19.39711,1.1236343,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3114430530369946240,108.09363960630417,1.2054082075466561,-0.20122365497033656,-1.7309509964513645,0.3160962715785142,0.999354,18.580952,0.7985077,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5211.386,4.82,-2.2181,2315.139,0.0026,0.0022,0.0012
3114430530370870144,108.08878583843887,1.2115509459946352,,,,,17.927748,0.8905258,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
